"Data from Brooks, J. R., et al. (2014). ""Stable Isotope estimates of lake water evaporation:inflow and residence time for lakes across the United States as a tool for national lake water quality assessments."" Limnology and Oceanography 59(6): 2150-2165.",,,,,,,,,,,
SITE_ID,VISIT_NO,DATE_COL,E_I,RT,LON_DD,LAT_DD,LAKEAREA (km2),DEPTHMAX (m),Lake_Vol (m3),ELEV_PT (m),BASINAREA_KM2
NLA06608-1263,1,8/23/2007,0.183,0.46,-84.64320588,38.79221156,0.543148502,7.4,1011405.876,232.26,20.78
NLA06608-1266,1,7/12/2007,0.97,0.88,-119.9976109,42.11998183,0.137561785,1.5,61108.30053,1752.34,9.60
NLA06608-1268,1,7/17/2007,0.228,0.5,-92.46019565,41.47720752,0.50171009,7.6,750335.3284,238.83,13.55
NLA06608-1269,1,7/24/2007,0.356,1.35,-121.5362609,38.50785067,0.213691263,3.9,240366.9308,3.21,0.68
NLA06608-1270,1,8/30/2007,0.013,0.14,-109.3834683,43.35530141,0.7483442,5.8,3688026.308,1975,244.59
NLA06608-1271,1,8/7/2007,0.564,0.55,-95.17278405,43.4613315,0.206734633,1.7,127047.4635,437.09,1.58
NLA06608-1273,1,9/7/2007,0.083,0.08,-74.25538694,40.93548087,0.326834714,2.2,197593.7312,55.92,5.18
NLA06608-1274,1,8/1/2007,0.298,1.65,-90.34231242,47.91515143,0.537635467,7.6,1345027.811,592.67,1.97
NLA06608-1278,1,8/21/2007,0.509,2.22,-98.89293534,48.01890447,199.9428201,11.5,493523031.8,434.35,7606.98
NLA06608-1279,1,8/26/2007,0.106,0.26,-106.8487839,36.03990354,0.144621332,3.4,165096.7939,2868.2,8.66
NLA06608-1281,1,7/18/2007,0.26,1.58,-116.1556177,48.13500634,0.062332099,9.5,197076.4911,839,0.78
NLA06608-1283,1,6/27/2007,0.186,0.52,-93.27559075,45.88816389,0.071423495,5.5,113664.7193,300.96,14.43
NLA06608-1284,1,8/24/2007,0.094,1.59,-107.4638244,36.82323361,62.23081149,48.5,641754515.7,1855,8306.97
NLA06608-1288,1,8/27/2007,0.052,0.15,-94.00429471,33.7202532,104.8847613,10,285061491.5,80.44,10687.12
NLA06608-1292,1,7/20/2007,0.182,0.68,-95.7860147,39.00193733,1.019459965,8.8,2880104.856,350.58,18.31
NLA06608-1295,1,7/12/2007,0.434,0.1,-107.2214132,33.15857155,0.111986091,1.2,20743.67505,1296.36,8.60
NLA06608-1297,1,9/13/2007,0.294,0.49,-119.6483226,46.69346715,2.192839274,4.2,2681899.756,149.07,39.49
NLA06608-1300,1,8/15/2007,0.303,2.91,-104.225471,35.50355494,35.50868052,30,265437217.3,1280.5,15896.43
NLA06608-1303,1,8/8/2007,0.293,0.56,-93.52895007,44.23115242,3.498161313,2.8,4157301.54,304.59,377.15
NLA06608-1312,1,9/27/2007,0.396,1.08,-91.05983943,38.09909757,0.205301973,6.5,415280.6432,256.36,2.71
NLA06608-1316,1,8/17/2007,0.421,0.26,-87.45542965,36.92159955,0.690338746,1.5,331915.7786,176.78,19.27
NLA06608-1319,1,8/7/2007,0.826,1.38,-97.52639653,45.11768598,0.618102689,3,619697.5861,531.23,22.64
NLA06608-1321,1,8/1/2007,0.019,0.4,-111.2808196,39.29458754,4.717497226,27,44411084.35,2131,380.61
NLA06608-1323,1,6/26/2007,0.07,0.4,-86.38310821,32.75598701,23.22224572,21.5,117959920,75.03,26089.93
NLA06608-1326,1,8/6/2007,0.844,1.12,-95.74771639,46.70133763,0.543698294,2.4,412392.3991,415.2,2.53
NLA06608-1329,1,8/8/2007,0.082,0.24,-116.1697398,45.06812814,1.481473824,3.4,1632867.623,1939.1,17.94
NLA06608-1332,1,8/21/2007,0.332,0.12,-87.20570041,36.98625493,0.202213207,1.5,57125.4724,134.72,60.72
NLA06608-1333,1,9/24/2007,0.054,0.45,-73.59007456,43.4546224,0.166406661,14.9,780259.6725,279.34,1.74
NLA06608-1334,1,7/31/2007,0.028,0.33,-84.80370819,45.41454518,13.96209943,15.5,66737652.5,181.95,266.39
NLA06608-1336,1,9/19/2007,0.093,0.09,-96.82324072,36.38727183,0.095190153,2.3,81850.49346,277.48,11.35
NLA06608-1338,1,6/27/2007,0.151,0.11,-109.1798402,46.01155947,2.179717107,1.4,946016.7649,1216.38,126.16
NLA06608-1339,1,8/30/2007,0.298,1,-104.9523623,40.22292361,0.724962357,7.5,1537257.682,1487.14,30.92
NLA06608-1342,1,7/17/2007,0.088,0.22,-92.04084194,47.74255874,0.309200199,3.7,402117.2272,444.62,251.24
NLA06608-1344,1,7/10/2007,0.319,1.35,-112.5192316,48.39247752,0.083033502,2.5,70130.36092,1187,0.20
NLA06608-1346,1,7/12/2007,0.115,0.33,-79.49911328,39.46919944,0.608871907,5,984612.7264,782.59,4.87
NLA06608-1347,1,6/28/2007,0.162,0.6,-92.0010507,47.06936125,0.39886819,5.8,737604.6407,428.28,7.20
NLA06608-1348,1,8/8/2007,0.068,0.69,-81.99701482,36.57979268,31.21566699,38.5,224567998.2,526.88,1820.25
NLA06608-1349,1,8/23/2007,0.283,0.33,-81.35534067,28.63214331,0.391527203,3.1,497455.4529,19.8,4.00
NLA06608-1354,1,7/28/2007,0.101,1.53,-108.1327104,45.18177616,52.53904341,50.2,480361315.6,1109,50812.88
NLA06608-1355,1,7/3/2007,0.148,2.22,-86.40554386,41.2045164,7.449768845,26,72437341.29,223.18,35.79
NLA06608-1356,1,8/13/2007,0.169,0.22,-94.97046064,35.52043358,0.088241245,3.7,98052.85878,174.34,1.33
NLA06608-1358,1,8/28/2007,0.097,0.23,-89.57932002,46.47136195,52.80382652,7,62241193.39,395,419.12
NLA06608-1359,1,7/31/2007,0.126,0.3,-83.96549218,40.18853553,1.526624672,4,2355913.17,325.75,21.93
NLA06608-1360,1,8/19/2007,0.271,1.52,-101.5543964,40.43031936,6.518239396,12,24318344.37,948.55,2841.33
NLA06608-1364,1,6/20/2007,0.134,0.14,-86.3816758,35.37133652,0.124237529,2.4,104149.5148,266.37,2.37
NLA06608-1365,1,8/21/2007,0.03,0.11,-76.06888458,42.97430171,0.87909661,5.7,1776078.045,347.24,112.87
NLA06608-1367,1,8/14/2007,0.616,0.34,-96.61488782,44.82453402,0.55192611,1,181899.1474,510.14,6.09
NLA06608-1368,1,9/18/2007,0.188,0.33,-96.77580307,33.73044411,0.109326157,1.3,53113.89469,188.09,0.13
NLA06608-1369,1,6/21/2007,0.076,0.14,-79.8531667,36.15830485,1.633516829,5.8,2359096.065,226.2,180.99
NLA06608-1370,1,8/31/2007,0.107,0.41,-86.4262233,43.70497197,0.153344571,6,343891.7031,202.9,7.05
NLA06608-1372,1,9/17/2007,0.112,0.34,-98.49130804,35.19858711,15.46242185,9.9,41689319.38,408.86,797.06
NLA06608-1375,1,9/4/2007,0.273,0.73,-82.97903314,40.43821209,1.737152983,5.4,3001442.835,277.83,270.04
NLA06608-1376,1,9/26/2007,0.134,0.35,-90.92375999,37.93823147,0.713252523,7,1372800.249,257.54,69.05
NLA06608-1377,1,7/22/2007,0.101,1.33,-113.5499319,45.86796274,0.077635319,16.3,375439.2873,2412.81,0.73
NLA06608-1380,1,7/18/2007,0.11,0.45,-104.6630512,36.57446101,3.674414941,7.1,8718558.648,1868,58.39
NLA06608-1383,1,8/22/2007,0.582,2.37,-95.11805454,45.30107859,9.070462119,9.5,22672684.59,365.04,112.57
NLA06608-1387,1,7/20/2007,0.629,0.96,-85.5734717,42.18668508,1.318143115,2.7,1300442.569,260.47,3.99
NLA06608-1389,1,8/7/2007,0.05,0.03,-75.59661445,38.38038763,0.525877454,1.8,241472.6806,2.91,99.74
NLA06608-1390,1,7/19/2007,0.481,3.87,-95.39655084,45.91676304,4.677618445,17.5,22216988.88,413.52,37.69
NLA06608-1391,1,9/5/2007,0.134,0.31,-81.3860772,41.32867877,1.379707811,4.3,1982431.777,306.74,19.36
NLA06608-1396,1,6/21/2007,0.004,0.02,-87.28855765,36.0828954,0.194816792,3.4,243447.5606,187.46,12.51
NLA06608-1397,1,7/10/2007,0.452,0.91,-116.7467274,33.24145034,7.310211313,3.9,10482117.28,818.28,520.47
NLA06608-1398,1,8/17/2007,0.462,0.33,-87.08228263,46.43163694,0.362313782,1,135681.4064,253.05,5.74
NLA06608-1401,1,7/11/2007,0.127,0.27,-77.17855996,40.80373555,0.910617743,4.1,1284235.382,189.37,47.85
NLA06608-1403,1,7/2/2007,0.308,2.23,-105.0337077,40.43327881,6.115609701,12.8,27591165.02,1510.61,60.49
NLA06608-1413,1,7/11/2007,0.481,0.66,-81.73898503,28.91616949,16.31345563,4,23771699.08,17.71,162.43
NLA06608-1414,1,8/28/2007,0.24,0.31,-72.21921899,41.92400456,0.194602323,2.4,146961.0163,205.1,10.35
NLA06608-1417,1,7/31/2007,0.124,1.45,-121.0935467,38.3383223,0.670338381,9.3,2224481.975,73.86,4.64
NLA06608-1420,1,9/18/2007,0.396,0.41,-96.23064723,35.1386532,0.200827323,3.2,187129.9687,235.12,16.77
NLA06608-1421,1,7/17/2007,0.2,0.13,-75.71879453,39.55390324,0.822649307,2,411156.3273,13.46,10.09
NLA06608-1425,1,8/7/2007,0.148,0.69,-122.9725593,47.19204698,0.145459372,6.9,412189.3969,30.04,1.76
NLA06608-1426,1,7/23/2007,0.489,0.38,-124.2460047,43.45220479,1.322599971,1.4,578634.5228,7.51,7.70
NLA06608-1432,1,6/19/2007,0.018,0.03,-96.87937904,34.56754654,0.126122471,3.4,172509.3182,364.54,5.12
NLA06608-1434,1,8/1/2007,0.183,0.59,-84.97760482,45.16506431,1.844347565,5.5,3378539.162,214.79,17.28
NLA06608-1435,1,8/1/2007,0.359,0.45,-88.10342481,42.19692077,0.885045257,2.1,696965.5551,257.23,3.66
NLA06608-1436,1,6/21/2007,0.476,1.64,-99.51438874,32.03729676,7.053783771,11,22788035.74,523.04,789.91
NLA06608-1439,1,7/17/2007,0.129,1.57,-110.2260262,40.29789402,1.585816869,21,10788634.56,1794,76.41
NLA06608-1445,1,7/18/2007,0.493,0.33,-118.8521689,42.91835392,2.731142113,1,1025622.202,1267.15,14.38
NLA06608-1446,1,8/29/2007,0.403,1.32,-122.0175362,43.79630195,0.277298402,3.6,374617.4792,1612.46,7.70
NLA06608-1447,1,7/18/2007,0.447,1.62,-93.1265767,45.07363846,0.637459354,7.1,1482023.229,270.25,4.17
NLA06608-1450,1,7/24/2007,0.099,1.02,-85.28224429,43.61999552,0.886469725,15,5285565.935,292.17,84.72
NLA06608-1454,1,7/25/2007,0.726,1.98,-95.71390587,45.84991802,3.00194975,5.7,4832748.563,395.84,20.59
NLA06608-1455,1,8/13/2007,0.25,0.68,-107.9174634,39.04408399,0.077997155,3,74531.48071,3113.97,0.74
NLA06608-1460,1,7/26/2007,0.648,3.43,-93.23879955,40.75747354,0.391940655,12.2,1446342.034,298.78,2.08
NLA06608-1461,1,9/26/2007,0.174,1.22,-118.7415562,37.59934642,19.66933306,13.1,71446629.64,2063.39,939.63
NLA06608-1462,1,8/20/2007,0.893,0.39,-106.0071156,46.53835681,0.175906865,1,48113.5809,796.17,22.28
NLA06608-1465,1,8/21/2007,0.021,0.21,-75.58090694,40.87358233,4.489595751,28.5,27800684.88,272.8,248.60
NLA06608-1469,1,7/10/2007,0.288,0.16,-81.89267614,33.29943972,0.050111151,1.7,26010,31.76,0.63
NLA06608-1473,1,7/22/2007,0.066,1.51,-116.8933801,47.89085231,1.577360606,18.6,20265266.72,703.45,123.57
NLA06608-1476,1,6/14/2007,0.292,0.23,-105.0447684,39.74858029,0.679422218,1.5,334779.4131,1617.33,10.46
NLA06608-1481,1,8/14/2007,0.232,3.71,-121.1629233,40.4943852,0.391839963,20.8,2793350.397,1973.92,4.98
NLA06608-1482,1,7/24/2007,0.596,0.27,-83.65565657,30.96113096,0.872573465,1.3,373051.1608,47.06,29.38
NLA06608-1483,1,7/25/2007,0.02,0.46,-105.7469295,40.05555836,0.510280274,18.7,3916438.018,3029.04,18.80
NLA06608-1484,1,8/26/2007,0.034,0.18,-93.63792628,35.56344263,0.44682125,13,1879467.217,203.73,44.57
NLA06608-1487,1,8/20/2007,0.099,0.49,-83.58492288,42.21592161,3.849125554,10,12416256.81,218.11,2090.85
NLA06608-1488,1,7/31/2007,0.534,0.24,-99.69530507,34.73428918,0.129992483,1.7,54047.16533,464.12,7.84
NLA06608-1489,1,8/29/2007,0.43,0.66,-122.5690307,46.98630288,0.222459545,2.5,202045.5893,108.21,0.96
NLA06608-1492,1,6/28/2007,0.09,0.21,-85.19021469,39.27166676,0.763082851,6.4,1196297.769,300.27,12.49
NLA06608-1496,1,9/6/2007,0.159,0.08,-97.58547265,33.66930447,0.048979399,1.6,22360.11567,340.04,6.53
NLA06608-1499,1,8/8/2007,0.227,2.17,-85.4301129,41.24575191,0.528223,19.2,3252721.675,287.1,8.87
NLA06608-1504,1,8/27/2007,0.202,0.21,-90.35313417,36.97055086,28.44070693,4.1,23583440.41,109.07,3361.68
NLA06608-1508,1,8/20/2007,0.677,0.55,-103.6053539,36.42564729,0.157229926,2,79696.14258,1695.5,711.30
NLA06608-1510,1,8/17/2007,0.196,0.17,-105.0491133,47.82117438,0.069658351,2.5,36269.27261,692.46,11.55
NLA06608-1511,1,6/12/2007,0.363,1.22,-98.61521182,45.53504992,1.91754935,6.6,3996619.467,414.2,441.16
NLA06608-1515,1,8/29/2007,0.276,0.31,-86.06684183,42.4782951,0.380113383,1.8,265326.7157,199.5,5.45
NLA06608-1517,1,8/1/2007,0.111,0.31,-77.39673538,38.54281635,0.237863857,8.5,512632.6449,39.81,45.20
NLA06608-1521,1,8/14/2007,0.123,0.18,-111.8535786,42.23317529,0.61474975,2.8,510729.5561,1512,78.19
NLA06608-1524,1,6/12/2007,0.334,0.6,-98.33930518,34.37370438,0.512170705,4.4,852974.2474,310.31,9.68
NLA06608-1527,1,8/8/2007,0.47,0.45,-94.94774508,43.45913401,0.669246141,1.5,394086.0192,418.93,37.03
NLA06608-1529,1,6/19/2007,0.108,0.56,-118.2702746,40.69367958,45.66923773,14.3,153764731,1261,32242.12
NLA06608-1532,1,7/24/2007,0.048,0.18,-90.39676778,40.98641214,0.426440167,9.8,1065635.73,229.16,17.96
NLA06608-1537,1,7/15/2007,0.02,0.15,-116.6384102,48.1617266,0.17406049,11,691951.8368,647,191.69
NLA06608-1538,1,7/26/2007,0.161,0.95,-78.65197531,39.7038049,0.856692995,12.3,3294216.978,380.07,24.19
NLA06608-1544,1,7/25/2007,0.665,1.16,-93.63628619,42.27012122,0.987351348,3.4,1119964.089,317.91,1.68
NLA06608-1556,1,8/14/2007,0.102,0.3,-87.18335673,39.00356446,0.103416025,6.1,220098.792,149.24,0.96
NLA06608-1558,1,9/12/2007,0.299,0.52,-68.22649939,44.87906853,1.039486572,2.9,970829.3026,98.23,25.73
NLA06608-1560,1,8/21/2007,0.28,0.88,-94.60523041,32.76230788,70.62474313,10.1,206272717.2,69.44,2291.59
NLA06608-1561,1,6/19/2007,0.102,0.23,-81.07000814,37.67100497,0.373898438,6.6,511913.2568,849.34,46.91
NLA06608-1562,1,6/11/2007,0.237,2.04,-110.2208282,42.59773028,1.341905791,6.9,3167893.011,2153.13,7.19
NLA06608-1564,1,6/26/2007,0.265,0.22,-99.07349782,35.16889537,1.415132309,2.8,1048906.638,499.88,150.71
NLA06608-1568,1,7/10/2007,0.058,0.07,-99.56836014,36.53187298,6.735793487,3,6919813.229,611.27,4932.35
NLA06608-1569,1,8/14/2007,0.341,0.48,-81.49933161,27.74198501,13.9578022,4,21351367.98,22.88,161.52
NLA06608-1572,1,8/20/2007,0.315,0.33,-87.52287716,37.2690553,0.579452209,2.4,483103.0306,128.93,9.71
NLA06608-1575,1,7/24/2007,0.81,2.73,-97.78599752,45.18456035,0.160399268,6.8,324279.665,527,55.65
NLA06608-1576,1,9/9/2007,0.448,0.64,-93.9527628,38.3067683,6.504758526,3.5,7273115.583,229.32,368.45
NLA06608-1577,1,7/19/2007,0.335,2.18,-110.0007541,34.18074648,0.529981231,11.9,1971638.056,1995.13,169.07
NLA06608-1578,1,8/21/2007,0.414,0.45,-104.9019583,45.18292402,0.041843998,1.9,26211.60864,1152,2.56
NLA06608-1579,1,7/24/2007,0.276,2.91,-85.03064639,41.68840425,5.47459351,26,35770678.63,296.1,120.06
NLA06608-1586,1,7/10/2007,0.199,0.26,-71.64332202,41.6889871,0.638747225,2.2,512586.6525,91.76,15.02
NLA06608-1593,1,8/8/2007,0.211,0.45,-112.4185161,34.58721435,0.61459527,6.1,877929.5137,1573,115.82
NLA06608-1595,1,6/28/2007,0.32,1.49,-105.0386785,40.18092494,3.02940332,8.5,8825910.985,1510.3,17.00
NLA06608-1596,1,8/20/2007,0.713,0.29,-102.414217,41.75274586,0.512177503,0.7,130231.679,1160.28,2.71
NLA06608-1600,1,7/19/2007,0.22,0.89,-109.0848391,48.31132355,0.217433307,6,471033.5918,1015.61,1.33
NLA06608-1602,1,5/30/2007,0.132,0.88,-111.2821257,33.58147205,8.8714301,26.2,62620308.12,583,15182.01
NLA06608-1608,1,8/26/2007,0.032,0.05,-93.38700366,32.40169424,62.76010457,5,86309670.42,42.57,3763.15
NLA06608-1610,1,8/15/2007,0.092,2.65,-109.7887823,45.08626125,0.631098123,34.6,4998828.981,3014.02,4.21
NLA06608-1617,1,8/8/2007,0.062,0.34,-122.7050326,47.57177224,0.932476445,10.7,3171085.66,48.57,7.25
NLA06608-1623,1,7/19/2007,0.045,0.04,-96.811485,30.24052123,0.046964077,2.8,41459.98572,94.67,2.27
NLA06608-1626,1,8/8/2007,0.002,0.01,-86.43464751,43.9294318,2.392613936,13,9023217.119,176.99,1970.92
NLA06608-1630,1,7/12/2007,0.397,0.66,-100.125119,28.57555508,2.409244102,5.2,4513953.915,216.79,93.95
NLA06608-1631,1,8/8/2007,0.332,1.24,-109.297264,40.76550232,0.934932492,6.9,1602249.458,2298,82.08
NLA06608-1633,1,7/13/2007,0.048,0.7,-112.8818444,44.95420653,19.48536926,20.4,135687313.9,1689.24,5911.74
NLA06608-1637,1,8/28/2007,0.135,0.7,-75.13142213,41.69516992,0.201265767,7.6,575280.1681,384.84,2.05
NLA06608-1638,1,8/6/2007,0.267,4.28,-121.8732089,44.37178143,0.907466998,21.3,6182073.665,1416.73,15.23
NLA06608-1640,1,7/26/2007,0.033,0.26,-92.96597494,38.16675267,206.9641346,31,1226623069,201.08,36144.83
NLA06608-1641,1,6/19/2007,0.285,1.06,-111.4026965,35.01980463,0.814527741,4.9,1532458.692,2168,33.94
NLA06608-1643,1,7/19/2007,0.628,4.15,-85.52570292,42.47147986,0.160217686,11.2,670428.9657,269.67,8.52
NLA06608-1652,1,6/13/2007,0.063,0.11,-87.19195879,36.25057107,13.78381897,7.5,18984871.21,117.27,37331.46
NLA06608-1654,1,7/9/2007,0.028,0.13,-87.46065203,46.57403434,0.357000719,7.2,865752.7098,234.74,373.91
NLA06608-1655,1,6/6/2007,0.543,0.33,-99.20744764,45.27488186,0.127964698,1.5,48138.63927,495.65,66.47
NLA06608-1668,1,7/17/2007,0.022,0.04,-83.36502827,35.93942679,116.8116711,13.5,165814937.4,304.64,11766.32
NLA06608-1672,1,9/5/2007,0.229,0.1,-96.45333515,32.94495679,0.138396001,1.4,58401.32778,145.99,12.74
NLA06608-1674,1,7/27/2007,0.77,5.56,-110.8356239,44.54399881,0.075246951,9,202232.9486,2200.68,0.26
NLA06608-1675,1,7/23/2007,0.48,2.81,-106.4529904,40.70732923,0.261227339,6.9,605009.6073,2473,6.70
NLA06608-1679,1,7/15/2007,0.204,0.88,-84.21804073,42.27599914,0.408162509,7.5,1078266.82,298.88,15.47
NLA06608-1684,1,6/27/2007,0.066,0.26,-86.7140735,39.72648692,1.241816899,9.8,3351281.786,255.24,28.18
NLA06608-1687,1,7/9/2007,0.39,0.84,-97.20984727,44.92879744,20.27738476,3.8,26097699.6,521.8,93.57
NLA06608-1690,1,9/10/2007,0.039,0.25,-85.78652164,44.63943331,0.12568968,11,466662.2168,251.99,6.27
NLA06608-1695,1,9/6/2007,0.085,0.82,-110.4052879,40.80705076,0.135442206,8,338026.9531,3403,7.03
NLA06608-1703,1,8/28/2007,0.481,0.61,-98.12948201,44.56839036,7.178285035,2.3,5760863.588,379.8,744.88
NLA06608-1704,1,9/5/2007,0.281,0.58,-94.41073448,37.66812885,0.303935577,4.8,497954.9239,247.51,10.79
NLA06608-1706,1,9/17/2007,0.127,0.38,-84.77214787,43.8526781,0.041956435,4,47236.75049,265.18,0.16
NLA06608-1707,1,7/22/2007,0.199,1.88,-85.89436967,41.90886578,0.956695053,19.2,5838212.7,260.38,22.76
NLA06608-1711,1,9/4/2007,0.008,0.02,-84.28783121,34.45201248,0.103589131,6.7,245502.8604,446.04,13.54
NLA06608-1715,1,9/6/2007,0.001,0,-100.6327156,29.17488107,0.098445956,3.7,85877.90626,284.04,48.28
NLA06608-1717,1,9/25/2007,0.133,1.73,-120.2096368,37.66235766,22.67070418,51,257195807.1,255.73,2685.31
NLA06608-1719,1,6/18/2007,0.698,0.45,-99.36144816,45.69469839,0.334271818,1.7,127759.6877,577.7,20.75
NLA06608-1723,1,6/20/2007,0.159,0.49,-104.6435242,41.12635244,0.538019421,4.4,910710.1697,1770.55,891.35
NLA06608-1724,1,8/7/2007,0.135,0.55,-89.74974737,40.6317324,0.190984661,9.5,534191.4724,169.97,6.94
NLA06608-1733,1,7/12/2007,0.547,0.27,-81.8367232,28.82529643,63.48878515,2.2,33485010.04,17.7,2266.61
NLA06608-1735,1,9/11/2007,0.146,0.1,-93.43654813,30.83484459,0.064156773,2.6,44147.89717,49.92,1.47
NLA06608-1736,1,8/1/2007,0.492,0.96,-94.63032824,42.48541393,1.763473805,3.7,2271374.118,370.08,10.07
NLA06608-1739,1,7/20/2007,0,0.2,-105.4935103,39.96491779,0.795410365,36,10847651.42,2494.2,100.22
NLA06608-1740,1,8/10/2007,0.218,0.52,-93.59341677,38.93960606,1.004342907,5.6,1852583.873,230.34,21.89
NLA06608-1741,1,7/9/2007,0.06,0.03,-75.51763692,38.98848369,0.230486949,1.1,73230.43394,1.89,52.76
NLA06608-1742,1,7/18/2007,0.423,2.16,-88.57570293,46.61381657,0.495594182,9.2,1299447.328,386.03,2.17
NLA06608-1748,1,7/31/2007,0.007,2.19,-106.3934507,39.27108433,7.020279117,35,69463601.92,3008,71.26
NLA06608-1753,1,8/22/2007,0.245,0.7,-112.7840699,37.52420141,1.813690153,3.5,2193922.047,2754,5.51
NLA06608-1755,1,8/20/2007,0.182,1.51,-85.65000607,41.22680207,0.225899767,15.2,1213189.158,262.61,18.43
NLA06608-1758,1,7/23/2007,0.446,0.27,-88.09978566,47.4572505,0.777039894,1,237125.7422,198.1,3.39
NLA06608-1771,1,8/28/2007,0.353,1.8,-86.04986016,42.38300259,1.090727787,9,3434613.516,203.67,6.45
NLA06608-1775,1,8/24/2007,0.291,0.41,-84.27550077,38.71328174,0.889879066,4.5,897434.1205,184.4,80.32
NLA06608-1781,1,10/2/2007,0.324,1.67,-122.730427,38.07682398,3.353417628,15.5,12124541.11,51.12,93.32
NLA06608-1782,1,9/13/2007,0.302,0.5,-83.79582456,42.51691372,0.637847366,3,645754.2979,274.5,61.19
NLA06608-1789,1,9/19/2007,0.061,0.15,-78.62336887,40.35385773,0.04089843,4.3,57752.79409,709.42,3.55
NLA06608-1791,1,8/8/2007,0.493,1.24,-84.89743874,36.00712806,0.167852999,5.2,288835.8083,592.76,0.83
NLA06608-1793,1,7/23/2007,0.047,0.14,-116.5643475,47.52073005,2.01772528,5,3610162.908,647.4,40.48
NLA06608-1800,1,8/27/2007,0.185,0.15,-94.07719555,32.67017525,107.378312,3.1,79023561.24,51.21,7228.83
NLA06608-1802,1,9/12/2007,0.166,0.5,-83.0854123,42.724557,1.918750539,6.3,3595304.721,244.31,175.10
NLA06608-1804,1,6/27/2007,0.467,1.58,-97.59469662,35.56351286,9.709813111,9.4,29188601.36,365.6,23.04
NLA06608-1808,1,9/13/2007,0.312,0.34,-92.27375111,34.53937366,1.05785002,3,1048884.521,74.14,57.16
NLA06608-1810,1,7/16/2007,0.209,1.22,-112.0878211,41.37561834,39.87607125,3,47420704.33,1287.17,144.70
NLA06608-1811,1,6/25/2007,0.511,0.63,-99.26440854,45.85043385,1.466317352,2.2,1059642.891,583.89,1267.98
NLA06608-1812,1,8/27/2007,0.107,0.48,-88.07467739,35.41307522,575.9795932,17.7,2080248545,159.29,104083.35
NLA06608-1818,1,7/10/2007,0.053,2.02,-109.5044313,42.92535091,0.665489667,41.2,8477766.931,2972.54,53.01
NLA06608-1821,1,8/9/2007,0.239,0.11,-76.8537467,39.21641749,0.127105068,1.2,42639.9319,90.62,70.99
NLA06608-1824,1,7/25/2007,0.151,0.39,-99.78514802,37.38533354,1.27300619,8.6,2535517.003,685.82,386.34
NLA06608-1825,1,9/11/2007,0.611,0.76,-81.65126772,27.94018842,1.662937444,3.6,2314664.747,35.69,9.19
NLA06608-1835,1,7/24/2007,0.258,2.54,-84.92309094,41.58028332,0.101905757,18,629594.7639,309.77,0.49
NLA06608-1836,1,8/13/2007,0.436,0.62,-102.4533862,42.40712576,0.926745921,2.6,796119.3079,1152.46,99.01
NLA06608-1839,1,9/20/2007,0.069,0.06,-83.65078368,32.48418587,0.947388039,2.1,797080.3538,80.86,318.23
NLA06608-1840,1,8/15/2007,0.105,0.45,-89.35469451,38.94599172,0.193192504,9.5,615575.0824,159.9,35.80
NLA06608-1851,1,8/21/2007,0.178,0.77,-105.2232407,40.07823959,2.174882423,7,5921487.757,1576.75,32.31
NLA06608-1856,1,7/24/2007,0.605,0.36,-109.75936,48.96606399,0.548841613,1,179233.9431,845.16,105.72
NLA06608-1857,1,7/25/2007,0.04,1.2,-114.1200149,48.2461517,1.509847475,40,21824518.25,912.11,115.79
NLA06608-1861,1,8/1/2007,0.512,0.6,-81.49557857,29.45531325,70.44940684,3.7,87333124.37,0.17,1352.46
NLA06608-1862,1,7/12/2007,0.59,0.3,-119.1737894,41.9306954,1.003274254,1,263296.9294,1678.23,36.71
NLA06608-1863,1,9/7/2007,0.425,0.69,-92.47015483,31.10386776,6.98369241,6.3,11109610.47,25.97,58.07
NLA06608-1866,1,7/23/2007,0.157,0.18,-109.2607748,44.78748289,0.16770564,1.5,77956.47242,1468,1.56
NLA06608-1867,1,7/18/2007,0.104,0.18,-85.97905159,41.04149545,0.222176274,3.5,249102.1444,259.1,7.44
NLA06608-1868,1,8/15/2007,0.645,1.92,-96.71830238,34.95364916,5.331238903,9,14223862.08,281.09,29.36
NLA06608-1871,1,7/19/2007,0.134,0.32,-85.8149094,33.32111369,0.224206828,9.3,425726.1268,317.68,9.59
NLA06608-1873,1,9/11/2007,0.025,0.64,-123.2647195,47.48799465,15.51859003,44.8,235495135.3,225.08,237.87
NLA06608-1874,1,8/14/2007,0.037,0.47,-111.4149738,40.95544299,5.366411929,18.9,35863161.87,1695,1877.18
NLA06608-1879,1,8/22/2007,0.575,0.54,-97.15487079,44.53735651,14.72933627,2.1,8459510.888,502.57,888.23
NLA06608-1884,1,7/18/2007,0.174,1.03,-91.53532783,41.79161289,0.399966532,13.4,1621170.188,218.59,20.87
NLA06608-1893,1,7/12/2007,0.152,0.54,-117.1542995,41.40500676,8.817682044,7,18147752.62,1413.13,1847.60
NLA06608-1894,1,8/8/2007,0.001,0.01,-121.7456252,44.02665452,0.328983449,3,322759.3723,1655.84,14.62
NLA06608-1906,1,7/20/2007,0.062,0.1,-71.55317818,41.8621338,0.506095986,3.5,522032.8627,82.78,4.21
NLA06608-1908,1,8/7/2007,0.181,0.43,-86.6622935,38.06356571,0.1519425,6.1,266872.9819,137.66,9.13
